CUSIP,Security Name,Mtge Orig Amt,Cpn,Mtge Factor,Current WAL,Issue Date,Original WAL,Issuer,Mortgage Loan Margin
83164MRL5,SBA 510391,64984628.41,5.625,0.543283127,5.8036,3/1/2019,,SIGNATURE BANK,-2.375
83164MRT8,SBA 510398,1769909.78,5.625,0.26154804,1.4351,3/1/2019,,"STIFEL NICOLAUS & COMPANY, INC",-2.375
83164MRU5,SBA 510399,36431006.64,5.625,0.572567461,5.4482,3/1/2019,,"STIFEL NICOLAUS & COMPANY, INC",-2.375
83164MRW1,SBA 510401,1051689.83,5.625,0.09291917,0.8926,3/1/2019,,"STIFEL NICOLAUS & COMPANY, INC",-2.375
83165BBH4,SBA 522540,35744664.77,8.775,0.3539025,2.5896,3/1/2019,,FTN FINANCIAL CAPITAL MARKETS,0.775
83164MRS0,SBA 510397,125277072.4,5.625,0.557424741,5.046,3/1/2019,,SUNTRUST BANK,-2.375
83164MRR2,SBA 510396,48832609.23,6.5,0.266479095,11.9926,3/1/2019,,FTN FINANCIAL CAPITAL MARKETS,-1.5
83164MRF8,SBA 510386,9770133.43,5.5,0.679876537,9.3166,3/1/2019,,"RAYMOND JAMES BANK, N.A.",-2.5
83164MRK7,SBA 510390,85589625.04,5.5,0.390650897,2.68,3/1/2019,,SUNTRUST BANK,-2.5
83164MRD3,SBA 510384,2229702.93,5.75,0.19615321,1.058,3/1/2019,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MRG6,SBA 510387,17436055.82,5.625,0.307662751,12.595,3/1/2019,,SIGNATURE BANK,-2.375
83164MRJ0,SBA 510389,32136848.95,5.55,0.630000708,4.9145,3/1/2019,,BMO CAPITAL MARKETS CORP.,-2.45
83164MRM3,SBA 510392,12895680.99,5.5,0.481646625,2.1382,3/1/2019,,J.V.B. FINANCIAL GROUP. LLC,-2.5
83164MRP6,SBA 510394,8736104.22,5.5,0.518057353,3.1053,3/1/2019,,CANTOR FITZGERALD & CO.,-2.5
83164MRQ4,SBA 510395,48895425.47,5.75,0.381794614,12.6368,3/1/2019,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MRE1,SBA 510385,13295840.57,5.53,0.326744597,2.1588,3/1/2019,,BMO CAPITAL MARKETS CORP.,-2.47
83164MRH4,SBA 510388,1663126.03,5.75,0.23641645,1.6115,3/1/2019,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MRN1,SBA 510393,29012955.95,5.4,0.457579777,5.3803,3/1/2019,,FTN FINANCIAL CAPITAL MARKETS,-2.6
83164MRB7,SBA 510382,19617870.94,9.075,0.332593664,2.1415,3/1/2019,,"RAYMOND JAMES BANK, N.A.",1.075
83164MRV3,SBA 510400,16912014.41,5.5,0.249802465,6.8441,3/1/2019,,"STIFEL NICOLAUS & COMPANY, INC",-2.5
83165BBF8,SBA 522538,28897227.47,8.973,0.350183426,2.723,3/1/2019,,CANTOR FITZGERALD & CO.,0.973
83165BBJ0,SBA 522541,52635142.52,8.933,0.444955941,2.263,3/1/2019,,BMO CAPITAL MARKETS CORP.,0.933
83165BBG6,SBA 522539,42056978.34,9.075,0.412505814,2.4023,3/1/2019,,SIGNATURE BANK,1.075
831628EM0,SBA 100140,23101774.51,4.825,0.236773712,1.7716,2/15/2019,,J.V.B. FINANCIAL GROUP. LLC,#N/A Field Not Applicable
83164MQ69,SBA 510377,23376489.31,8.325,0.137627218,1.5916,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,0.325
83164MQL6,SBA 510359,18317169.92,5.55,0.427927805,4.1307,2/1/2019,,CANTOR FITZGERALD & CO.,-2.45
83164MQT9,SBA 510366,20756947.25,5.75,0.307835071,2.041,2/1/2019,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MQU6,SBA 510367,18732855.3,5.625,0.304932922,1.8477,2/1/2019,,SUNTRUST BANK,-2.375
83164MQZ5,SBA 510372,17781660.34,5.65,0.410622547,2.5408,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,-2.35
83165BA93,SBA 522532,24710931.58,7.662,0.616452252,8.6219,2/1/2019,,"WELLS FARGO SECURITIES, LLC",-0.338
83165BBC5,SBA 522535,24277327.32,8.797,0.350106301,1.455,2/1/2019,,"WELLS FARGO SECURITIES, LLC",0.797
83165BBE1,SBA 522537,15845465.46,8.695,0.425180238,2.8425,2/1/2019,,"STIFEL NICOLAUS & COMPANY, INC",0.695
83164MQF9,SBA 510354,100003925.7,5.625,0.368913789,2.0018,2/1/2019,,SUNTRUST BANK,-2.375
83164MQG7,SBA 510355,41525373.34,7.325,0.42568097,3.5543,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,-0.675
83164MQE2,SBA 510353,110027839.1,5.75,0.388505637,5.9642,2/1/2019,,SUNTRUST BANK,-2.25
83164MQ85,SBA 510379,27017141.46,5.75,0.413891616,2.0085,2/1/2019,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MQ36,SBA 510374,65013664.81,5.675,0.570535954,4.176,2/1/2019,,SUNTRUST BANK,-2.325
83164MQX0,SBA 510370,50658348.95,6.825,0.377654839,2.2761,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,-1.175
83165BA77,SBA 522530,30227882.67,8.906,0.370196727,2.6268,2/1/2019,,STONEWALL INVESTMENTS INC. dba,0.906
83164MQP7,SBA 510362,21700547.8,8.5,0.552884566,10.5943,2/1/2019,,SIGNATURE BANK,0.5
83165BBD3,SBA 522536,44338256.14,8.513,0.523253491,8.6358,2/1/2019,,"WELLS FARGO SECURITIES, LLC",0.513
83164MQY8,SBA 510371,50070636.57,8.075,0.253799459,1.4641,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,0.075
83164MQR3,SBA 510364,11198616.82,5.5,0.501923318,2.1613,2/1/2019,,"VINING-SPARKS IBG, L.P.",-2.5
83164MQJ1,SBA 510357,190718033.4,5.75,0.409845261,6.494,2/1/2019,,SIGNATURE BANK,-2.25
831628EN8,SBA 100141,2266827.28,6,0.18027716,0.9151,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,#N/A Field Not Applicable
83164MQ77,SBA 510378,31026355.62,5.6,0.527751232,2.3116,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,-2.4
83164MQ93,SBA 510380,4388182.25,8.25,0.345032468,2.0449,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,0.25
83164MQD4,SBA 510352,14183420.51,5.675,0.351749057,2.5032,2/1/2019,,SIGNATURE BANK,-2.325
83164MQH5,SBA 510356,62646994.4,5.75,0.408479433,5.8721,2/1/2019,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MQM4,SBA 510360,37368658.54,5.5,0.654705638,11.343,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,-2.5
83164MQW2,SBA 510369,1171010.41,8.325,0.00987241,0.1876,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,0.325
83164MQ28,SBA 510373,48102337.14,5.55,0.35990564,2.141,2/1/2019,,SUNTRUST BANK,-2.45
83164MQ44,SBA 510375,31706708.7,5.55,0.243532391,0.8861,2/1/2019,,SUNTRUST BANK,-2.45
83164MQ51,SBA 510376,21569860.94,5.6,0.454160291,1.33,2/1/2019,,J.V.B. FINANCIAL GROUP. LLC,-2.4
83164MQK8,SBA 510358,13653134.2,5.75,0.491729632,3.4096,2/1/2019,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MQN2,SBA 510361,3121092.88,8.825,0.315352,1.8562,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,0.825
83164MQQ5,SBA 510363,30208471.41,9.075,0.336817052,2.4709,2/1/2019,,"RAYMOND JAMES BANK, N.A.",1.075
83164MQS1,SBA 510365,20769467.6,5.675,0.417161401,12.3228,2/1/2019,,SUNTRUST BANK,-2.325
83164MQV4,SBA 510368,31476247.89,5.75,0.416749604,4.5866,2/1/2019,,"RAYMOND JAMES BANK, N.A.",-2.25
83165BA85,SBA 522531,13213290.76,8.231,0.45022468,1.9208,2/1/2019,,STONEWALL INVESTMENTS INC. dba,0.231
83165BA51,SBA 522528,34984665.96,8.91,0.384773399,2.0949,2/1/2019,,FTN FINANCIAL CAPITAL MARKETS,0.91
83165BBB7,SBA 522534,25477151.66,7.989,0.534036627,6.4914,2/1/2019,,"STIFEL NICOLAUS & COMPANY, INC",-0.011
83165BBA9,SBA 522533,42352992.31,7.334,0.477489256,2.2576,2/1/2019,,"STIFEL NICOLAUS & COMPANY, INC",-0.666
83165BA36,SBA 522526,54184020.9,8.945,0.359518005,2.2232,2/1/2019,,SIGNATURE BANK,0.945
83165BA44,SBA 522527,22496145.95,9.098,0.344825074,2.0638,2/1/2019,,SIGNATURE BANK,1.098
83165BA69,SBA 522529,30829552.46,7.915,0.281457542,1.8439,2/1/2019,,"STIFEL NICOLAUS & COMPANY, INC",-0.085
83164MP60,SBA 510345,2475569.24,5.625,0.4099942,2.3564,12/1/2018,,SUNTRUST BANK,-2.375
83164MPW3,SBA 510337,19099632.47,5.75,0.380896686,6.0575,12/1/2018,,CANTOR FITZGERALD & CO.,-2.25
83164MP94,SBA 510348,34022507.04,5.75,0.415339647,2.3465,12/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MP86,SBA 510347,62235727.3,5.75,0.405175613,2.2592,12/1/2018,,SUNTRUST BANK,-2.25
83164MPX1,SBA 510338,35076491.84,5.8,0.52659148,4.6297,12/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.2
83164MQB8,SBA 510350,28963449.26,5.75,0.191700248,6.0645,12/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MPZ6,SBA 510340,36353098.15,5.75,0.488731232,3.3832,12/1/2018,,SUNTRUST BANK,-2.25
83164MQC6,SBA 510351,27076410.53,5.65,0.423856018,5.7104,12/1/2018,,J.V.B. FINANCIAL GROUP. LLC,-2.35
83165BAZ5,SBA 522524,46475857.61,8.877,0.207091309,2.5671,12/1/2018,,FTN FINANCIAL CAPITAL MARKETS,0.877
83164MP37,SBA 510342,15907402.29,9.075,0.403134823,2.2562,12/1/2018,,"RAYMOND JAMES BANK, N.A.",1.075
83164MPV5,SBA 510336,3122806.6,5.625,0.41422758,2.5048,12/1/2018,,SUNTRUST BANK,-2.375
83164MP29,SBA 510341,1946278.07,5.625,0.18178375,2.3689,12/1/2018,,CANTOR FITZGERALD & CO.,-2.375
83164MP45,SBA 510343,1237071.87,5.75,0.15120022,1.0491,12/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MP52,SBA 510344,29467924.26,5.625,0.369382306,2.0192,12/1/2018,,SUNTRUST BANK,-2.375
83164MP78,SBA 510346,25142150.8,5.75,0.204638258,3.0851,12/1/2018,,SUNTRUST BANK,-2.25
83164MPU7,SBA 510335,50139880.71,5.775,0.513895865,12.4128,12/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.225
83164MPY9,SBA 510339,25277522.42,5.5,0.411631085,12.3235,12/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-2.5
83164MQA0,SBA 510349,11218477.98,5.5,0.519764052,5.4144,12/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.5
83165BA28,SBA 522525,32128037.05,8.91,0.374273123,2.5095,12/1/2018,,SUNTRUST BANK,0.91
83164MN88,SBA 510315,6912135.9,5.4,0.219308648,5.5774,11/1/2018,,SUNTRUST BANK,-2.6
83165BAV4,SBA 522520,30207324.56,8.842,0.388014278,2.2395,11/1/2018,,FTN FINANCIAL CAPITAL MARKETS,0.842
83165BAY8,SBA 522523,25126607.2,8.267,0.291622006,1.9686,11/1/2018,,"VINING-SPARKS IBG, L.P.",0.267
83164MPM5,SBA 510328,43412952.49,7,0.466635204,4.7958,11/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-1
83164MPR4,SBA 510332,27003600.55,5.65,0.509013146,11.2232,11/1/2018,,J.V.B. FINANCIAL GROUP. LLC,-2.35
83164MPB9,SBA 510318,3123065.27,5.75,0.18021632,1.1291,11/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MN62,SBA 510313,7214841.13,5.5,0.342865382,2.9589,11/1/2018,,SUNTRUST BANK,-2.5
83164MN70,SBA 510314,3835008.78,5.625,0.175052387,0.8014,11/1/2018,,SUNTRUST BANK,-2.375
83164MPA1,SBA 510317,62236797.14,5.75,0.507177362,4.1942,11/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MPE3,SBA 510321,10887575.94,5.4,0.275162245,1.5578,11/1/2018,,"VINING-SPARKS IBG, L.P.",-2.6
83164MPF0,SBA 510322,2812196.61,5.775,0.25201105,2.1954,11/1/2018,,"STIFEL NICOLAUS & COMPANY, INC",-2.225
83164MPH6,SBA 510324,16030129.32,5.625,0.279181851,1.4241,11/1/2018,,CANTOR FITZGERALD & CO.,-2.375
83164MPL7,SBA 510327,41179141.66,9.075,0.371681166,2.534,11/1/2018,,"RAYMOND JAMES BANK, N.A.",1.075
83164MPQ6,SBA 510331,38515839.66,5.625,0.319675792,2.5971,11/1/2018,,SUNTRUST BANK,-2.375
83164MPS2,SBA 510333,7830121.24,5.35,0.284901295,2.7154,11/1/2018,,J.V.B. FINANCIAL GROUP. LLC,-2.65
83164MN96,SBA 510316,16822991.05,5.625,0.288906408,2.9159,11/1/2018,,CANTOR FITZGERALD & CO.,-2.375
83164MPG8,SBA 510323,30035300.03,5.775,0.248295042,1.9608,11/1/2018,,"STIFEL NICOLAUS & COMPANY, INC",-2.225
83164MPN3,SBA 510329,50034930.33,5.75,0.266213999,1.8925,11/1/2018,,SUNTRUST BANK,-2.25
83164MPT0,SBA 510334,16762735.79,7.325,0.378980823,4.3236,11/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-0.675
83164MPC7,SBA 510319,64074489.36,5.75,0.442169622,2.4331,11/1/2018,,SIGNATURE BANK,-2.25
83164MPJ2,SBA 510325,72129064.39,5.75,0.335781989,2.2741,11/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MPK9,SBA 510326,20935118.94,5.78,0.588786701,4.3676,11/1/2018,,"STIFEL NICOLAUS & COMPANY, INC",-2.22
83164MPD5,SBA 510320,38742017.09,5.4,0.418243188,4.2754,11/1/2018,,"VINING-SPARKS IBG, L.P.",-2.6
83164MPP8,SBA 510330,27616203.17,5.75,0.309861687,2.029,11/1/2018,,SUNTRUST BANK,-2.25
83165BAU6,SBA 522519,29204793.79,8.674,0.297284334,2.1088,11/1/2018,,SUNTRUST BANK,0.674
83165BAW2,SBA 522521,29165483.5,8.873,0.228113248,2.6745,11/1/2018,,FTN FINANCIAL CAPITAL MARKETS,0.873
83165BAX0,SBA 522522,10740399.12,8.996,0.306264027,2.035,11/1/2018,,CANTOR FITZGERALD & CO.,0.996
831628EL2,SBA 100139,2995905.83,6,0.33351619,1.5085,10/15/2018,,FTN FINANCIAL CAPITAL MARKETS,#N/A Field Not Applicable
83164MN39,SBA 510310,25737925.22,5.5,0.585366586,8.0965,10/1/2018,,J.V.B. FINANCIAL GROUP. LLC,-2.5
83164MNL9,SBA 510295,30359777.84,5.75,0.31544463,1.7726,10/1/2018,,SIGNATURE BANK,-2.25
83164MNR6,SBA 510300,17353713.67,9.075,0.418223837,2.5237,10/1/2018,,"RAYMOND JAMES BANK, N.A.",1.075
83164MNW5,SBA 510305,59182168.39,5.75,0.315692724,1.7623,10/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.25
83165BAP7,SBA 522514,21292411.56,8.938,0.293011127,2.2294,10/1/2018,,"STIFEL NICOLAUS & COMPANY, INC",0.938
83165BAT9,SBA 522518,42695081.69,9.037,0.295094254,2.1264,10/1/2018,,"WELLS FARGO SECURITIES, LLC",1.037
83164MNC9,SBA 510287,23847078.79,6.75,0.453084605,3.6024,10/1/2018,,SIGNATURE BANK,-1.25
83164MNJ4,SBA 510293,2572193.88,5.625,0.29387226,1.4344,10/1/2018,,SUNTRUST BANK,-2.375
83164MN47,SBA 510311,3948994.77,5.625,0.250927805,3.1931,10/1/2018,,SUNTRUST BANK,-2.375
83164MN21,SBA 510309,102861900.1,7.325,0.32058713,2.5714,10/1/2018,,FTN FINANCIAL / CANTOR FITZGER,-0.675
83164MNT2,SBA 510302,52653939.81,5.55,0.441658619,2.4782,10/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-2.45
83164MN54,SBA 510312,25217843.16,7.825,0.32990975,9.3728,10/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-0.175
83165BAQ5,SBA 522515,26319125.4,8.886,0.326455537,2.4978,10/1/2018,,SIGNATURE BANK,0.886
83164MNP0,SBA 510298,35067888.66,5.55,0.281464872,1.984,10/1/2018,,"VINING-SPARKS IBG, L.P.",-2.45
83164MNF2,SBA 510290,11997472.94,5.5,0.284764972,4.8497,10/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-2.5
83164MNK1,SBA 510294,64787910.07,5.75,0.483727814,10.3139,10/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.25
83164MNM7,SBA 510296,11216381.58,5.5,0.227795899,6.437,10/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.5
83164MNS4,SBA 510301,27075689.67,5.55,0.354607924,2.2974,10/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-2.45
83164MNU9,SBA 510303,26892317.42,5.55,0.317026396,2.4616,10/1/2018,,CANTOR FITZGERALD & CO.,-2.45
83164MNV7,SBA 510304,31196601.4,5.8,0.504819254,5.3734,10/1/2018,,SIGNATURE BANK,-2.2
83164MNX3,SBA 510306,78649392.47,5.75,0.464930933,2.8832,10/1/2018,,SUNTRUST BANK,-2.25
83164MNY1,SBA 510307,53073262.05,5.625,0.292866959,2.1106,10/1/2018,,SUNTRUST BANK,-2.375
83164MNE5,SBA 510289,29720723.47,5.5,0.188348597,1.1446,10/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.5
83164MNG0,SBA 510291,1240365.27,5.55,0.1392294,1.0148,10/1/2018,,"VINING-SPARKS IBG, L.P.",-2.45
83164MNH8,SBA 510292,2989013.19,5.55,0.30387034,2.1764,10/1/2018,,"VINING-SPARKS IBG, L.P.",-2.45
83164MNQ8,SBA 510299,20300490.64,5.55,0.236878665,2.3238,10/1/2018,,"VINING-SPARKS IBG, L.P.",-2.45
83164MNZ8,SBA 510308,15728697.05,5.35,0.782758639,12.1609,10/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-2.65
83164MND7,SBA 510288,7436993.51,5.6,0.259051037,2.6863,10/1/2018,,SUNTRUST BANK,-2.4
83164MNN5,SBA 510297,24383424.41,5.55,0.275363002,2.1352,10/1/2018,,"VINING-SPARKS IBG, L.P.",-2.45
83165BAN2,SBA 522513,30774298.36,7.652,0.57702555,2.6757,10/1/2018,,"ZIONS BANCORPORATION, NAT ASSO",-0.348
83165BAM4,SBA 522512,45865251.68,9.064,0.285847104,2.3491,10/1/2018,,SIGNATURE BANK,1.064
83165BAR3,SBA 522516,30275540.59,8.902,0.293180325,1.9901,10/1/2018,,FTN FINANCIAL CAPITAL MARKETS,0.902
83165BAS1,SBA 522517,5743064.86,8.899,0.16345495,1.2285,10/1/2018,,"STIFEL NICOLAUS & COMPANY, INC",0.899
83164MM63,SBA 510281,6135373.28,6.5,0.045977002,1.1333,9/1/2018,,SUNTRUST BANK,-1.5
83164MMT3,SBA 510270,46424264.72,5.5,0.523309966,5.4701,9/1/2018,,SUNTRUST BANK,-2.5
83164MMZ9,SBA 510276,24907624.55,5.75,0.647263288,3.5424,9/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.25
83165BAF9,SBA 522506,38799206.08,9.023,0.350840803,2.3228,9/1/2018,,SIGNATURE BANK,1.023
83165BAJ1,SBA 522509,30369663.38,8.709,0.351528535,2.4867,9/1/2018,,SUNTRUST BANK,0.709
83164MNB1,SBA 510286,17487346.09,7.825,0.275784465,3.6545,9/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-0.175
83164MMX4,SBA 510274,9912761.64,6.75,0.301803309,8.0681,9/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-1.25
83165BAL6,SBA 522511,51643369.59,7.768,0.531174533,8.0635,9/1/2018,,STONEWALL INVESTMENTS INC. dba,-0.232
83164MM71,SBA 510282,12654968.49,5.5,0.658068948,4.4152,9/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-2.5
83164MMW6,SBA 510273,39749362.27,5.5,0.291458222,2.8059,9/1/2018,,SUNTRUST BANK,-2.5
83164MNA3,SBA 510285,6931617.99,7.325,0.274533773,5.0652,9/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-0.675
83164MMN6,SBA 510265,10004727.34,7.25,0.281639247,1.5533,9/1/2018,,CANTOR FITZGERALD & CO.,-0.75
83164MMP1,SBA 510266,2420272.87,5.5,0.10806721,0.8301,9/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.5
83164MMS5,SBA 510269,106784982.1,5.5,0.405436707,3.2584,9/1/2018,,SIGNATURE BANK,-2.5
83164MM89,SBA 510283,17877382.45,5.5,0.407309679,12.2091,9/1/2018,,J.V.B. FINANCIAL GROUP. LLC,-2.5
83164MMQ9,SBA 510267,20426308.99,6,0.435472248,5.3584,9/1/2018,,SUNTRUST BANK,-2
83164MMV8,SBA 510272,7277209.33,7.25,0.220878464,1.0969,9/1/2018,,"RAYMOND JAMES BANK, N.A.",-0.75
83164MMY2,SBA 510275,21511628.84,9.075,0.463431683,1.9578,9/1/2018,,"VINING-SPARKS IBG, L.P.",1.075
83164MM22,SBA 510277,45552002.47,5.5,0.270078918,1.5664,9/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.5
83164MM30,SBA 510278,22376922.08,8.825,0.278536184,1.9776,9/1/2018,,FTN FINANCIAL CAPITAL MARKETS,0.825
83164MM48,SBA 510279,16748686.49,5.5,0.262080105,3.9386,9/1/2018,,CANTOR FITZGERALD & CO.,-2.5
83164MM55,SBA 510280,17705867.98,9.075,0.326227806,2.2886,9/1/2018,,"RAYMOND JAMES BANK, N.A.",1.075
83164MM97,SBA 510284,30022663.04,5.5,0.313700541,2.1507,9/1/2018,,FTN FINANCIAL CAPITAL MARKETS,-2.5
83164MMM8,SBA 510264,1160450.94,5.5,0.28711471,1.8309,9/1/2018,,CANTOR FITZGERALD & CO.,-2.5
83164MMR7,SBA 510268,2855656.2,8.325,0.211290256,1.0044,9/1/2018,,FTN FINANCIAL CAPITAL MARKETS,0.325
83164MMU0,SBA 510271,4795855.14,8.8,0.324431957,2.2157,9/1/2018,,"RAYMOND JAMES BANK, N.A.",0.8
83165BAH5,SBA 522508,37481952.45,8.767,0.245271505,1.9682,9/1/2018,,FTN FINANCIAL CAPITAL MARKETS,0.767
83165BAK8,SBA 522510,23016533.29,8.853,0.32912711,1.831,9/1/2018,,STONEWALL INVESTMENTS INC. dba,0.853
83165BAG7,SBA 522507,10749955.12,8.557,0.341728922,1.6877,9/1/2018,,J.V.B. FINANCIAL GROUP. LLC,0.557
831628EK4,SBA 100138,10348067.84,3.8,0.177825851,11.4679,8/15/2018,,J.V.B. FINANCIAL GROUP. LLC,#N/A Field Not Applicable
83164ML23,SBA 510245,12420694.77,5.5,0.279383099,1.9325,8/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.5
83164ML72,SBA 510250,2160281.65,5.5,0.165498675,1.0006,8/1/2018,,CANTOR FITZGERALD & CO.,-2.5
83164ML31,SBA 510246,18644200.94,5.4,0.240003937,3.3676,8/1/2018,,SUNTRUST BANK,-2.6
83164ML64,SBA 510249,53930119.18,7.325,0.465390977,3.19,8/1/2018,,SIGNATURE BANK,-0.675
83164ML98,SBA 510252,1367353.48,5.5,0.19887287,1.6811,8/1/2018,,CANTOR FITZGERALD & CO.,-2.5
83164MLV9,SBA 510240,7426269.18,5.5,0.339988765,0.8857,8/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.5
83164MLX5,SBA 510242,1654104.07,5.5,0.08694921,0.6984,8/1/2018,,CANTOR FITZGERALD & CO.,-2.5
83164MME6,SBA 510257,11704101.34,5.45,0.361958712,9.1733,8/1/2018,,J.V.B. FINANCIAL GROUP. LLC,-2.55
83164MMG1,SBA 510259,5963068.73,8.325,0.20336411,1.1677,8/1/2018,,FTN FINANCIAL CAPITAL MARKETS,0.325
83164MMH9,SBA 510260,15694823.47,7.32,0.385887206,2.7603,8/1/2018,,"RAYMOND JAMES BANK, N.A.",-0.68
83165BAE2,SBA 522505,43712059.64,8.986,0.349407128,2.1136,8/1/2018,,"VINING-SPARKS IBG, L.P.",0.986
83164MLZ0,SBA 510244,55958542,5.45,0.347756493,3.0728,8/1/2018,,SUNTRUST BANK,-2.55
83164MMK2,SBA 510262,21871381.7,7.825,0.314534251,2.1508,8/1/2018,,CANTOR FITZGERALD / FTN FINANC,-0.175
83164MLU1,SBA 510239,65323599.28,5.45,0.494324656,8.015,8/1/2018,,SUNTRUST BANK,-2.55
83165BAD4,SBA 522504,29396814.73,8.771,0.330315612,3.0352,8/1/2018,,STONEWALL INVESTMENTS INC. dba,0.771
83164MLW7,SBA 510241,5452487.67,5.4,0.235664735,1.0867,8/1/2018,,SUNTRUST BANK,-2.6
83164MMB2,SBA 510254,12854342.68,5.4,0.227634891,1.854,8/1/2018,,SUNTRUST BANK,-2.6
83164MMD8,SBA 510256,32694634.58,5.4,0.297561586,3.0024,8/1/2018,,SUNTRUST BANK,-2.6
83164ML80,SBA 510251,21216209.29,5.5,0.533164878,4.7047,8/1/2018,,"KGS-ALPHA CAPITAL MARKETS, L.P",-2.5
83164MLY3,SBA 510243,4827936.24,5.5,0.179317536,2.2439,8/1/2018,,CANTOR FITZGERALD & CO.,-2.5
83164MMC0,SBA 510255,1709728.23,5.5,0.08654885,1.2166,8/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.5
83164ML49,SBA 510247,15552688.29,5.4,0.181987571,0.6459,8/1/2018,,SUNTRUST BANK,-2.6
83164MLS6,SBA 510237,51216334.29,5.5,0.440204191,2.7902,8/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.5
83164MMF3,SBA 510258,5126490.76,5.5,0.405117935,2.4236,8/1/2018,,"RAYMOND JAMES BANK, N.A.",-2.5
83164MMJ5,SBA 510261,17461315.86,5.5,0.37986934,2.6843,8/1/2018,,SIGNATURE BANK,-2.5
83164MLT4,SBA 510238,72630813.8,5.45,0.433249876,6.1065,8/1/2018,,SUNTRUST BANK,-2.55
83164ML56,SBA 510248,115141747.5,5.5,0.427616053,3.4514,8/1/2018,,SIGNATURE BANK,-2.5
83164MMA4,SBA 510253,41730390.88,8.079,0.5133343,8.9703,8/1/2018,,FTN FINANCIAL CAPITAL MARKETS,0.079
83164MML0,SBA 510263,44632842.3,5.4,0.411220878,4.1599,8/1/2018,,"VINING-SPARKS IBG, L.P.",-2.6
83165BAC6,SBA 522503,30545008.74,8.956,0.367409132,2.0874,8/1/2018,,"KGS-ALPHA CAPITAL MARKETS, L.P",0.956
83165BAA0,SBA 522501,37543858.51,8.916,0.232415834,2.3206,8/1/2018,,"KGS-ALPHA CAPITAL MARKETS, L.P",0.916
83165BAB8,SBA 522502,33557212.1,9.014,0.247794657,2.5792,8/1/2018,,SIGNATURE BANK,1.014
831628EJ7,SBA 100137,2307800.89,6,0.22033364,1.7652,7/15/2018,,FTN FINANCIAL CAPITAL MARKETS,#N/A Field Not Applicable
83164MK57,SBA 510216,7504304.41,9.024,0.299874744,2.061,7/1/2018,,"RAYMOND JAMES BANK, N.A.",1.024
83164MLB3,SBA 510222,8999436.48,5.35,0.370597187,3.838,7/1/2018,,SUNTRUST BANK,-2.65
83164MLD9,SBA 510224,52765244.34,8.3,0.26761222,1.8979,7/1/2018,,SIGNATURE BANK,0.3
83165A7G3,SBA 522495,54094580.05,8.85,0.322181895,2.1523,7/1/2018,,SIGNATURE BANK,0.85
